order_id,order_date,customer_id,country,brand,model,price,quantity,discount,payment_method,rating,returned
ORD-102264,03-03-2024,CUST-29158,India,GOOGLE,Pixel 8 Pro,1395.56,1.0,,PayPal,2.8,False
ORD-100622,20-05-2023,CUST-22687,Inda,OnePlus,OnePlus Nord 3,1423.23,1.0,0.112,UPI,,no
ORD-101694,05/16/2022,CUST-29681,USA,xiaomi,POCO F5,1233.34,3.0,0.159,COD,,True
ORD-102402,02/16/2024,CUST-84847,france,google,Pixel 8 Pro,867.92,5.0,0.304,UPI,4.3,no
ORD-103540,2022-08-24,CUST-65937,Japan,Xiaomi,Redmi Note 13,700.28,1.0,0.042,COD,2.4,True
ORD-103918,2023-08-11,CUST-24195,Brazil,Motorola,Edge 40 Pro,,5.0,0.008,Debit Card,2.0,1
ORD-104527,08/31/2022,CUST-80019,UK,Motorola,Moto G53,257.95,5.0,0.173,Debit Card,3.0,1
ORD-103620,2024-06-05,CUST-18251,Singapore,,iPhone 15,,2.0,0.015,PayPal,,False
ORD-102801,09-03-2024,CUST-50491,Japan,oneplus,OnePlus 11,1170.83,4.0,0.305,Debit Card,1.4,1
ORD-100755,26-06-2023,CUST-73148,Germany,Xiaomi,POCO F5,-999.0,1.0,0.279,UPI,3.9,0
ORD-100518,,CUST-85224,Brazil,SAMSUNG,Galaxy A54,0.0,2.0,0.387,Bank Transfer,1.1,1
ORD-103934,26-01-2023,CUST-83336,France,Xiaomi,Xiaomi 14,911.47,2.0,0.339,Credit Card,4.4,True
ORD-100032,26-10-2024,CUST-86150,Singapore,SAMSUNG,Galaxy A54,831.11,3.0,0.062,PayPal,1.8,0
ORD-103820,02/27/2022,CUST-64886,Australia,google,Pixel 8,489.26,2.0,0.135,Bank Transfer,2.5,1
ORD-101157,15-01-2022,CUST-89354,france,OnePlus,OnePlus Nord 3,344.22,3.0,0.242,COD,3.5,False
ORD-100744,12/26/2023,CUST-18451,UK,OnePlus,OnePlus 12,685.11,1.0,0.21,,,False
ORD-101483,27-02-2024,CUST-19194,UK,Motorola,,253.77,4.0,0.36,COD,3.7,False
ORD-102481,2023-01-04,CUST-38448,USA,OnePlus,OnePlus 11,737.38,4.0,0.38,PayPal,1.6,1
ORD-101739,2022-04-15,CUST-71664,Singapore,Sony,Xperia 1 V,766.32,3.0,0.0,Bank Transfer,1.1,0
ORD-104028,2022-11-10,CUST-82840,Brazil,XIAOMI,Redmi 12,486.1,5.0,,Bank Transfer,4.0,True
ORD-100783,2024-07-19,CUST-55829,Canada,Apple,iPhone 15 Pro,,1.0,0.189,UPI,4.6,False
ORD-102583,2023-06-07,CUST-79833,Brazil,apple,iPhone 15 Pro,678.46,4.0,0.027,Debit Card,2.6,1
ORD-102589,04/15/2023,CUST-62825,UK,Samsung,Galaxy Z Fold 5,520.5,3.0,0.058,COD,4.1,False
ORD-100229,04/05/2023,CUST-92444,USA,Motorola,Edge 40 Pro,1177.12,1.0,0.133,Bank Transfer,1.7,no
ORD-100857,02/23/2024,CUST-78719,UK,Samsung,Galaxy S24,1055.47,2.0,0.152,Credit Card,3.9,False
ORD-102497,14-11-2023,CUST-34642,Singapore,Apple,iPhone 15 Pro,1187.84,4.0,0.245,UPI,4.6,False
ORD-103381,06/01/2023,CUST-74461,France,Xiaomi,Xiaomi 14,406.4,2.0,0.31,Debit Card,4.6,False
ORD-102439,2024-02-12,CUST-36464,Australia,APPLE,iPhone SE,1236.18,1.0,0.012,Debit Card,1.9,False
ORD-100408,08/14/2023,CUST-65691,India,,iPhone SE,530.29,5.0,0.382,PayPal,2.4,1
ORD-100170,15-03-2024,CUST-38181,Singapore,oneplus,OnePlus 12,854.3,2.0,0.398,Debit Card,2.5,True
ORD-100540,17-05-2023,CUST-93441,india,Xiaomi,Xiaomi 14,320.65,2.0,0.161,,2.2,False
ORD-102547,26-04-2022,CUST-68512,India,Google,Pixel 8 Pro,1063.29,3.0,0.312,Credit Card,1.3,no
ORD-103172,25-03-2023,CUST-65459,India,Google,Pixel 8 Pro,1483.48,4.0,0.224,Credit Card,2.6,1
ORD-102653,09-01-2022,CUST-72295,Australia,Xiaomi,Redmi 12,1381.22,5.0,0.201,Credit Card,2.8,False
ORD-100613,31-03-2024,CUST-45400,Brazil,SAMSUNG,Galaxy A54,1078.99,4.0,1.41,Bank Transfer,3.8,yes
ORD-103727,2022-04-01,CUST-65732,Japan,OnePlus,OnePlus 12,1152.63,5.0,,UPI,4.3,False
ORD-102899,05/17/2023,CUST-20335,Australia,samsung,Galaxy S23,758.24,2.0,0.381,COD,1.4,False
ORD-103560,2022-12-04,CUST-19465,Singapore,Google,Pixel 8,668.72,5.0,0.387,Debit Card,2.2,False
ORD-101161,19-11-2024,CUST-37167,Inda,Xiaomi,Xiaomi 14,307.06,4.0,0.121,Debit Card,3.5,0
ORD-104775,2022-10-06,CUST-62309,India,Sony,Xperia 1 V,440.76,5.0,0.136,UPI,,False
ORD-103044,09-09-2024,CUST-51863,United States,Motorola,Edge 40 Pro,422.72,3.0,0.317,Bank Transfer,1.2,False
ORD-104346,19-07-2022,CUST-79644,Japan,google,Pixel 8 Pro,536.2,5.0,0.059,Debit Card,4.3,0
ORD-103365,27-07-2023,CUST-54944,United States,APPLE,iPhone 15 Pro,1068.78,2.0,0.35,Credit Card,4.2,False
ORD-104706,2024-06-03,CUST-18953,Brazil,OnePlus,OnePlus 11,260.65,3.0,0.29,UPI,3.8,False
ORD-103628,2022-11-21,CUST-70446,Canada,Motorola,Moto G53,1128.81,1.0,,Bank Transfer,2.5,False
ORD-100564,02-12-2024,CUST-58339,Canada,Xiaomi,Xiaomi 14,1347.35,-1.0,0.199,Bank Transfer,3.3,True
ORD-103697,2022-05-06,CUST-58888,Singapore,samsung,Galaxy A54,254.48,5.0,0.038,COD,1.3,False
ORD-104317,07/13/2023,CUST-42392,Australia,google,Pixel 8,349.4,3.0,0.203,Bank Transfer,,False
ORD-101907,2024-10-17,CUST-34336,USA,OnePlus,,160.25,2.0,0.294,Bank Transfer,4.6,False
ORD-104537,02/05/2024,CUST-39638,India,Apple,iPhone 15,689.13,3.0,0.285,Credit Card,2.7,0
ORD-101897,08/14/2023,CUST-75143,India,Motorola,Moto G53,1041.73,1.0,0.158,PayPal,4.2,yes
ORD-104111,2024-07-11,CUST-12829,UK,Samsung,Galaxy A54,1226.81,2.0,0.336,Credit Card,3.6,0
ORD-102266,09/19/2022,CUST-93035,Germany,Xiaomi,POCO F5,1480.48,1.0,0.161,Bank Transfer,1.1,False
ORD-103599,2023-06-22,CUST-45586,Singapore,Apple,iPhone 15 Pro,1302.63,1.0,0.167,Debit Card,,False
ORD-101924,2022-10-29,CUST-50003,Brazil,Google,Pixel 8 Pro,1180.81,1.0,0.19,Debit Card,2.5,False
ORD-102471,2023-11-10,CUST-37053,U.K.,Samsung,Galaxy S24,473.75,-1.0,0.286,COD,1.2,False
ORD-102707,03/02/2023,CUST-34617,Singapore,XIAOMI,POCO F5,908.98,3.0,0.292,Credit Card,4.8,False
ORD-102865,06-10-2023,CUST-22038,Brazil,GOOGLE,Pixel 7a,507.28,3.0,0.04,COD,4.2,False
ORD-101172,08/29/2022,CUST-33522,Canada,samsung,Galaxy A54,1489.74,4.0,0.322,Bank Transfer,,False
ORD-101832,2024-11-11,CUST-57679,Japan,Samsung,Galaxy S24,864.11,3.0,0.022,Credit Card,4.3,False
ORD-100325,2023-02-24,CUST-78425,Australia,apple,iPhone 14,518.72,4.0,0.368,Debit Card,4.5,True
ORD-101051,2022-01-30,CUST-92412,Australia,oneplus,OnePlus Nord 3,511.73,,0.351,Debit Card,3.9,False
ORD-104733,2022-03-30,CUST-27355,France,ONEPLUS,OnePlus Nord 3,592.33,1.0,0.392,PayPal,3.4,no
ORD-103412,12/27/2022,CUST-39502,,ONEPLUS,OnePlus 11,1297.1,1.0,0.316,Credit Card,5.0,yes
ORD-104530,2022-08-30,CUST-62956,India,Apple,iPhone SE,1320.35,2.0,0.184,Debit Card,3.4,
ORD-104691,10/02/2022,CUST-59479,USA,Sony,Xperia 1 V,1325.93,5.0,0.333,Credit Card,3.6,1
ORD-101588,06/26/2024,CUST-87996,Inda,ONEPLUS,OnePlus 11,1022.61,3.0,0.057,COD,1.5,True
ORD-101196,12/25/2024,CUST-92170,Singapore,SAMSUNG,Galaxy S24,1385.5,1.0,0.114,UPI,4.7,False
ORD-100620,05/12/2022,CUST-63553,Japan,Motorola,Moto G53,914.0,1.0,0.281,COD,3.2,False
ORD-101815,30-08-2022,CUST-57251,,samsung,Galaxy Z Fold 5,1143.99,2.0,0.176,Credit Card,3.3,False
ORD-104589,,CUST-43851,Singapore,Samsung,Galaxy A54,1344.55,3.0,0.267,UPI,2.1,False
ORD-101189,03-06-2024,CUST-35331,U.K.,samsung,Galaxy S23,431.2,1.0,,Bank Transfer,,True
ORD-100328,10-05-2022,CUST-37859,,Google,Pixel 8,1381.17,5.0,0.196,COD,1.1,False
ORD-100648,2023-11-12,CUST-23715,UK,Sony,Xperia 1 V,912.83,5.0,0.272,UPI,3.7,False
ORD-100897,20-01-2024,CUST-74416,,google,Pixel 8 Pro,1230.99,5.0,0.192,Debit Card,4.3,True
ORD-103484,04/10/2024,CUST-70985,GERMANY,Motorola,Moto G84,1369.96,3.0,0.053,Credit Card,2.0,1
ORD-101123,2022-10-21,CUST-14999,UK,Apple,iPhone 14,203.16,4.0,0.07,COD,2.3,
ORD-102687,2022-05-10,CUST-68865,France,Samsung,Galaxy Z Fold 5,269.93,3.0,0.117,PayPal,1.0,no
ORD-104719,04/27/2023,CUST-70314,Australia,Motorola,Moto G84,638.5,1.0,0.123,PayPal,4.7,True
ORD-101937,02/06/2022,CUST-73846,USA,samsung,Galaxy S23,986.91,4.0,0.356,COD,4.6,False
ORD-101480,25-03-2023,CUST-15739,UK,Sony,Xperia 5 V,,2.0,0.185,PayPal,3.9,False
ORD-102890,08/16/2023,CUST-75927,USA,XIAOMI,Redmi Note 13,449.44,4.0,0.03,Bank Transfer,3.4,0
ORD-104286,01/30/2023,CUST-96288,Brazil,Sony,Xperia 5 V,193.52,3.0,0.183,Bank Transfer,2.4,0
ORD-103761,17-03-2022,CUST-84282,Canada,XIAOMI,Redmi Note 13,,3.0,0.233,Bank Transfer,4.5,False
ORD-104294,2024-09-30,CUST-15683,Germany,Apple,iPhone 14,733.49,3.0,0.149,PayPal,4.6,0
ORD-104396,2023-05-28,CUST-44985,Germany,OnePlus,OnePlus Nord 3,378.06,5.0,0.031,Credit Card,2.2,True
ORD-102822,02/18/2022,CUST-16003,Brazil,Sony,Xperia 1 V,1207.72,4.0,0.156,UPI,4.4,yes
ORD-101023,2024-03-29,CUST-86153,Germany,Google,Pixel 7a,1215.02,1.0,0.202,Bank Transfer,1.5,
ORD-104503,19-04-2023,CUST-74848,Singapore,google,Pixel 8 Pro,1365.82,4.0,0.075,PayPal,4.8,True
ORD-104418,2023-09-06,CUST-31669,,OnePlus,OnePlus 11,1232.93,,0.335,Credit Card,3.2,
ORD-104627,08/31/2024,CUST-75693,India,OnePlus,OnePlus 12,1322.01,2.0,0.115,UPI,3.3,False
ORD-104908,04/24/2023,CUST-88186,Brazil,Xiaomi,POCO F5,1088.89,4.0,0.038,Debit Card,2.8,True
ORD-101566,09/13/2023,CUST-29860,Germany,Xiaomi,Redmi Note 13,216.24,2.0,0.007,Credit Card,3.3,False
ORD-100809,08/09/2022,CUST-55480,Australia,Google,Pixel 8,1445.71,5.0,0.185,PayPal,2.5,True
ORD-102951,12-08-2023,CUST-94364,UK,samsung,Galaxy Z Fold 5,946.07,1.0,0.387,UPI,3.9,False
ORD-100978,07-03-2023,CUST-44668,Australia,Motorola,Moto G53,889.57,1.0,0.221,,3.6,yes
ORD-102168,05-05-2023,CUST-61313,Germany,Google,Pixel 7a,164.61,4.0,0.011,Bank Transfer,2.0,True
ORD-103434,07/17/2024,CUST-15772,UK,Apple,iPhone 15,617.78,1.0,0.123,Debit Card,1.9,no
ORD-101789,12-11-2024,CUST-25657,UK,OnePlus,OnePlus 12,1404.09,1.0,0.094,Bank Transfer,4.6,
ORD-101501,2022-08-16,CUST-67007,india,GOOGLE,Pixel 8,554.43,2.0,0.057,Credit Card,3.8,False
ORD-104019,2023-09-21,CUST-59223,France,Sony,Xperia 10 V,679.72,4.0,0.368,Bank Transfer,3.8,True
ORD-101487,2022-04-22,CUST-14523,Canada,Xiaomi,Redmi 12,1077.95,999.0,0.363,PayPal,2.4,1
ORD-104129,03/08/2024,CUST-97310,,Samsung,Galaxy Z Fold 5,1055.22,1.0,0.073,PayPal,1.6,0
ORD-103813,03/22/2024,CUST-98707,India,XIAOMI,Xiaomi 14,202.94,4.0,0.093,PayPal,,False
ORD-102498,19-02-2023,CUST-55945,Canada,APPLE,iPhone 15,974.73,1.0,0.395,Debit Card,3.3,yes
ORD-101877,30-01-2024,CUST-51459,United States,Xiaomi,Redmi 12,609.96,1.0,0.085,Bank Transfer,3.1,True
ORD-100174,15-11-2024,CUST-35652,Canada,APPLE,iPhone 15,1271.44,2.0,0.266,UPI,2.1,True
ORD-101650,08/25/2023,CUST-39687,germany,,Moto G53,1417.52,2.0,0.258,COD,2.9,False
ORD-104224,05/10/2023,CUST-81688,Brazil,Motorola,Moto G84,243.82,3.0,0.231,Debit Card,2.8,1
ORD-104108,12/26/2023,CUST-92342,USA,google,Pixel 8 Pro,696.12,,0.216,Debit Card,3.7,1
ORD-104535,07/01/2024,CUST-92704,USA,Apple,iPhone 14,1225.24,5.0,0.359,UPI,4.1,False
ORD-100217,22-04-2024,CUST-72754,usa,Motorola,Moto G84,450.34,1.0,0.113,PayPal,2.3,False
ORD-104050,08/30/2022,CUST-10524,uk,Apple,iPhone 15,567.84,3.0,0.261,UPI,2.2,True
ORD-103946,2023-10-23,CUST-18297,United Kingdom,google,Pixel 8,,2.0,0.364,Credit Card,4.0,False
ORD-101444,01-05-2024,CUST-58881,Japan,OnePlus,OnePlus 11,405.43,5.0,0.106,Bank Transfer,3.2,False
ORD-100690,2023-06-02,CUST-14252,Australia,Google,Pixel 7a,1268.16,5.0,0.125,,1.0,yes
ORD-102858,03/18/2022,CUST-96387,Canada,Sony,Xperia 5 V,205.29,3.0,0.347,PayPal,1.3,False
ORD-102309,18-02-2023,CUST-20993,France,OnePlus,OnePlus Nord 3,909.79,1.0,0.105,Bank Transfer,4.6,False
ORD-102314,18-09-2023,CUST-97695,Brazil,GOOGLE,Pixel 8,,2.0,0.363,COD,2.0,0
ORD-101106,13-02-2024,CUST-60106,Brazil,XIAOMI,Redmi Note 13,379.61,3.0,0.094,PayPal,1.2,1
ORD-102114,2023-10-28,CUST-60848,USA,Xiaomi,POCO F5,946.3,5.0,0.166,Debit Card,2.7,False
ORD-102015,20-09-2022,CUST-25624,Brazil,GOOGLE,Pixel 8 Pro,921.09,3.0,0.077,Bank Transfer,3.7,True
ORD-101623,2023-07-29,CUST-78386,Canada,OnePlus,OnePlus 12,411.81,4.0,0.216,Credit Card,4.2,no
ORD-100611,13-10-2024,CUST-28044,Singapore,Motorola,Edge 40 Pro,412.71,5.0,0.195,COD,4.9,yes
ORD-103262,01/03/2022,CUST-77025,,,iPhone SE,537.89,,0.242,COD,4.2,False
ORD-101985,08/02/2023,CUST-80961,U.K.,XIAOMI,Xiaomi 14,258.3,4.0,0.142,Credit Card,2.1,False
ORD-103841,10-10-2024,CUST-57075,Australia,Xiaomi,POCO F5,1165.1,4.0,0.385,PayPal,4.6,False
ORD-100576,2022-05-23,CUST-98590,Germany,Apple,,1007.02,1.0,0.152,Credit Card,1.8,True
ORD-102133,2023-03-21,CUST-97584,U.S.A,APPLE,iPhone 15,1340.85,5.0,0.047,UPI,4.0,1
ORD-104509,05/30/2022,CUST-34553,India,OnePlus,OnePlus 12,,3.0,0.303,Credit Card,2.1,True
ORD-101180,14-03-2022,CUST-65030,USA,Samsung,,529.99,1.0,0.249,COD,2.4,1
ORD-100888,29-05-2022,CUST-57275,Singapore,Google,Pixel 8 Pro,221.25,3.0,0.022,PayPal,4.7,yes
ORD-103244,06/04/2022,CUST-33006,France,google,Pixel 8,810.26,3.0,0.06,COD,4.8,
ORD-101839,08/27/2022,CUST-54516,France,Samsung,Galaxy A54,1101.06,2.0,0.13,,1.9,yes
ORD-102754,28-01-2023,CUST-60037,Brazil,Motorola,Moto G84,,4.0,0.097,Credit Card,4.8,False
ORD-100817,22-05-2022,CUST-39548,Singapore,Apple,iPhone SE,715.38,2.0,0.086,Debit Card,4.7,True
ORD-103922,2024-05-06,CUST-13150,India,Apple,iPhone SE,797.69,1.0,0.065,Debit Card,1.1,no
ORD-104909,23-05-2022,CUST-66715,Germany,GOOGLE,Pixel 7a,769.6,5.0,0.234,Bank Transfer,3.3,1
ORD-100208,17-06-2022,CUST-49972,UK,OnePlus,OnePlus Nord 3,1396.46,4.0,0.382,Bank Transfer,4.0,yes
ORD-100293,,CUST-45636,,Xiaomi,POCO F5,345.72,1.0,0.031,COD,1.2,False
ORD-101119,03/26/2024,CUST-34564,Canada,apple,iPhone 15 Pro,1223.47,1.0,0.226,Bank Transfer,2.0,True
ORD-102288,21-11-2023,CUST-11994,Brazil,Samsung,Galaxy S24,784.82,2.0,,UPI,4.9,no
ORD-101721,27-05-2023,CUST-42731,Singapore,Xiaomi,Redmi 12,749.42,2.0,0.34,UPI,4.0,False
ORD-101264,07/22/2023,CUST-86095,Australia,Apple,iPhone 15,280.61,,0.209,PayPal,4.9,1
ORD-100990,04/13/2023,CUST-39790,Brazil,OnePlus,OnePlus Nord 3,,1.0,0.042,Credit Card,4.7,
ORD-103478,2023-02-18,CUST-57637,Germany,OnePlus,OnePlus 12,369.13,2.0,0.333,PayPal,3.0,1
ORD-104265,05/19/2024,CUST-78093,Singapore,XIAOMI,Redmi Note 13,645.34,2.0,0.235,Credit Card,1.0,1
ORD-104801,2023-12-16,CUST-63968,Singapore,Google,Pixel 7a,272.4,5.0,0.071,COD,4.7,False
ORD-100353,24-01-2023,CUST-73846,Australia,Sony,Xperia 5 V,,2.0,0.347,Debit Card,4.0,1
ORD-102031,2023-09-19,CUST-18324,USA,Apple,iPhone 15,679.02,3.0,0.211,COD,1.4,0
ORD-101770,,CUST-52293,Brazil,Xiaomi,Redmi 12,863.62,5.0,0.194,Bank Transfer,2.2,True
ORD-103154,,CUST-45111,Singapore,APPLE,iPhone 15 Pro,1313.36,4.0,0.267,PayPal,3.0,False
ORD-101489,12-02-2023,CUST-96477,Australia,XIAOMI,POCO F5,1161.24,0.0,0.022,Debit Card,3.0,True
ORD-103834,13-04-2024,CUST-53526,FRANCE,GOOGLE,Pixel 7a,1220.49,3.0,0.139,Bank Transfer,4.4,0
ORD-104836,2022-11-05,CUST-12423,Brazil,xiaomi,POCO F5,1339.94,2.0,0.315,Bank Transfer,2.1,True
ORD-103673,04/26/2024,CUST-62368,USA,XIAOMI,POCO F5,983.14,4.0,0.279,UPI,4.0,False
ORD-101228,09/04/2022,CUST-76971,Brazil,ONEPLUS,OnePlus Nord 3,1446.28,2.0,0.147,Bank Transfer,1.5,True
ORD-100259,2023-10-19,CUST-86877,Australia,Apple,iPhone 14,1483.71,4.0,0.302,UPI,1.7,False
ORD-101612,,CUST-72741,Japan,Xiaomi,Redmi 12,372.87,4.0,,COD,3.9,False
ORD-101888,03-06-2022,CUST-28106,Australia,Xiaomi,POCO F5,211.02,4.0,0.088,COD,2.0,True
ORD-104817,12/11/2023,CUST-11392,Singapore,OnePlus,OnePlus 11,441.23,2.0,0.155,Credit Card,2.2,0
ORD-102329,11/21/2022,CUST-94767,Singapore,Sony,Xperia 5 V,700.43,4.0,0.147,Credit Card,3.7,1
ORD-102627,04/09/2022,CUST-55318,USA,Google,Pixel 7a,194.86,2.0,0.335,Debit Card,1.8,False
ORD-100052,01/09/2024,CUST-41231,UK,OnePlus,OnePlus Nord 3,741.81,5.0,0.326,Debit Card,4.2,1
ORD-102269,27-02-2024,CUST-66948,Australia,oneplus,OnePlus 11,1176.06,1.0,0.261,Debit Card,4.8,False
ORD-101957,11/07/2024,CUST-42736,UK,ONEPLUS,OnePlus 12,1278.23,2.0,0.309,UPI,3.0,False
ORD-102266,09/19/2022,CUST-93035,Germany,Xiaomi,POCO F5,1480.48,1.0,0.161,Bank Transfer,1.1,False
ORD-102487,2024-12-13,CUST-89404,France,apple,iPhone 14,924.12,4.0,0.291,PayPal,1.4,True
ORD-103999,02/10/2023,CUST-55293,Singapore,Xiaomi,Redmi Note 13,1263.45,5.0,0.232,Credit Card,2.4,False
ORD-102580,2024-04-16,CUST-72998,Singapore,GOOGLE,Pixel 8,756.95,2.0,0.295,Credit Card,3.3,0
ORD-101479,2023-11-15,CUST-68496,USA,Google,Pixel 8,340.69,5.0,0.016,UPI,3.4,0
ORD-101507,03/03/2022,CUST-84385,Japan,OnePlus,OnePlus 12,1204.53,3.0,0.248,Credit Card,1.5,False
ORD-101033,12/24/2023,CUST-77668,Australia,Xiaomi,Xiaomi 14,1256.89,3.0,0.172,COD,4.3,False
ORD-101097,27-11-2022,CUST-44203,USA,xiaomi,Redmi Note 13,1357.68,3.0,0.131,PayPal,1.2,True
ORD-101469,10-04-2024,CUST-45280,France,Google,Pixel 8,1308.06,1.0,0.086,PayPal,3.3,0
ORD-100543,04/22/2023,CUST-53942,Germany,GOOGLE,Pixel 8 Pro,325.6,,0.381,UPI,3.0,0
ORD-101046,06-01-2023,CUST-41315,Germany,Apple,iPhone 14,1280.52,2.0,0.321,UPI,2.8,True
ORD-103917,08/28/2023,CUST-38024,India,OnePlus,OnePlus Nord 3,523.95,,0.039,COD,3.7,False
ORD-101670,12/25/2023,CUST-61321,USA,Apple,iPhone 15 Pro,155.59,2.0,0.379,Credit Card,1.1,False
ORD-100030,2024-09-09,CUST-13975,uk,Apple,iPhone 14,1048.66,4.0,0.012,UPI,1.6,False
ORD-100725,08-09-2022,CUST-11588,UK,XIAOMI,Xiaomi 14,745.03,2.0,0.153,Credit Card,1.2,False
ORD-103862,09/20/2023,CUST-53489,India,,POCO F5,1468.55,1.0,0.108,Bank Transfer,4.5,False
ORD-102167,2023-07-24,CUST-41332,Japan,apple,iPhone SE,1468.19,3.0,0.115,COD,4.3,True
ORD-104039,27-06-2022,CUST-47942,India,apple,iPhone 15,386.56,3.0,0.343,PayPal,,False
ORD-101426,2023-02-17,CUST-30114,USA,Xiaomi,Xiaomi 14,540.91,4.0,0.191,PayPal,1.5,False
ORD-103926,20-01-2024,CUST-82287,Brazil,Motorola,Moto G84,296.87,4.0,0.258,UPI,3.0,True
ORD-103276,2022-10-16,CUST-70177,france,Samsung,Galaxy A54,1302.53,3.0,0.343,Credit Card,1.2,True
ORD-100436,06/16/2024,CUST-22798,Singapore,google,Pixel 8,336.79,5.0,0.254,UPI,2.2,False
ORD-104315,2022-12-03,CUST-66467,Singapore,Apple,iPhone 14,1477.62,2.0,0.144,Debit Card,2.6,False
ORD-100912,20-04-2022,CUST-68881,Australia,xiaomi,Redmi 12,810.75,5.0,0.248,COD,4.8,False
ORD-104290,2024-03-05,CUST-13899,UK,apple,,152.98,3.0,0.131,Credit Card,4.2,False
ORD-104231,24-04-2023,CUST-93682,Brazil,google,Pixel 8 Pro,,4.0,0.188,Credit Card,4.2,False
ORD-104586,08/31/2024,CUST-73762,Inda,Google,Pixel 8,566.3,3.0,0.179,Debit Card,3.9,False
ORD-104179,05/09/2023,CUST-14535,UK,xiaomi,Redmi 12,703.87,2.0,0.251,Bank Transfer,2.7,yes
ORD-102364,03-03-2023,CUST-23211,France,APPLE,iPhone SE,438.46,1.0,0.396,COD,2.6,False
ORD-101726,11/28/2022,CUST-60384,,APPLE,iPhone SE,635.28,1.0,0.331,PayPal,1.2,0
ORD-101238,2024-12-27,CUST-39790,Japan,Sony,Xperia 1 V,1347.25,4.0,0.041,Bank Transfer,3.6,False
ORD-100903,02/21/2023,CUST-66538,USA,Xiaomi,Xiaomi 14,821.52,4.0,0.137,Bank Transfer,3.8,1
ORD-104273,11/01/2023,CUST-51805,Japan,apple,iPhone 15,865.13,1.0,0.367,UPI,2.2,
ORD-103260,2024-02-13,CUST-40497,Brazil,xiaomi,Redmi Note 13,328.5,5.0,0.341,Debit Card,3.4,False
ORD-101665,2022-06-06,CUST-40365,India,Samsung,Galaxy Z Fold 5,1447.58,5.0,0.196,PayPal,3.5,yes
ORD-100507,18-04-2022,CUST-99602,Germany,Samsung,Galaxy S23,265.04,2.0,,COD,1.2,1
ORD-103339,25-06-2023,CUST-88911,USA,xiaomi,POCO F5,989.21,4.0,0.078,UPI,3.3,0
ORD-100183,2023-03-05,CUST-50162,Singapore,APPLE,iPhone 15 Pro,292.75,2.0,0.153,Bank Transfer,4.2,0
ORD-104483,2023-02-09,CUST-13991,USA,,Pixel 7a,1342.47,4.0,0.178,Debit Card,4.6,True
ORD-101497,12/20/2023,CUST-20354,UK,ONEPLUS,OnePlus 11,286.88,,0.021,Credit Card,3.1,False
ORD-101942,05-12-2022,CUST-98296,Canada,xiaomi,Redmi Note 13,872.27,2.0,0.006,Debit Card,3.1,1
ORD-100321,11-09-2023,CUST-12245,Germany,Google,Pixel 7a,1273.62,5.0,0.262,Bank Transfer,4.6,False
ORD-103541,02/24/2023,CUST-37819,India,Xiaomi,Redmi Note 13,412.42,,0.319,Debit Card,1.8,True
ORD-102763,19-09-2024,CUST-60504,India,apple,iPhone 14,710.02,2.0,0.284,COD,2.9,0
ORD-101869,2022-12-16,CUST-12842,Germany,Motorola,Moto G84,1126.05,3.0,0.12,Debit Card,2.7,0
ORD-102457,29-12-2024,CUST-52981,Germany,Sony,Xperia 1 V,700.41,3.0,0.094,Debit Card,3.5,False
ORD-101891,2024-05-21,CUST-15043,UK,GOOGLE,Pixel 8 Pro,,2.0,0.106,Credit Card,,False
ORD-102955,2024-02-20,CUST-19227,UK,google,Pixel 7a,356.36,2.0,0.283,COD,2.8,
ORD-102605,04/11/2023,CUST-87460,Singapore,APPLE,iPhone SE,562.15,4.0,0.123,Bank Transfer,1.0,0
ORD-101551,18-06-2024,CUST-56626,UK,Sony,Xperia 5 V,819.48,,0.318,UPI,3.4,False
ORD-104511,05-10-2022,CUST-64312,Brazil,Motorola,Moto G53,855.01,1.0,0.38,COD,1.2,False
ORD-101146,03/28/2022,CUST-76806,Singapore,Motorola,Edge 40 Pro,1119.25,3.0,0.237,COD,2.7,False
ORD-102705,25-04-2023,CUST-72053,Canada,apple,iPhone 15,751.86,2.0,,Credit Card,4.4,False
ORD-102406,30-07-2023,CUST-14102,Brazil,OnePlus,OnePlus Nord 3,671.43,1.0,,Debit Card,2.1,False
ORD-100044,,CUST-60986,India,Motorola,Edge 40 Pro,987.47,,0.288,,4.1,False
ORD-101867,08-09-2023,CUST-12424,Australia,Motorola,Edge 40 Pro,994.96,1.0,0.06,Credit Card,4.1,True
ORD-102377,06/29/2022,CUST-25909,India,GOOGLE,Pixel 8,,3.0,0.266,Credit Card,3.2,False
ORD-102331,02-10-2023,CUST-33557,Australia,Sony,Xperia 5 V,,3.0,0.116,Debit Card,1.9,False
ORD-101378,2022-06-23,CUST-89485,uk,Sony,Xperia 1 V,1215.62,3.0,0.397,Bank Transfer,1.3,no
ORD-103133,2023-01-04,CUST-31240,USA,Samsung,Galaxy Z Fold 5,175.81,4.0,0.011,UPI,1.6,False
ORD-104401,04/08/2023,CUST-23913,Australia,OnePlus,OnePlus 12,1360.8,4.0,0.204,COD,1.4,False
ORD-100413,04/18/2022,CUST-72841,Canada,Motorola,Moto G84,0.0,3.0,0.253,UPI,2.7,False
ORD-104994,12/30/2022,CUST-56417,Canada,APPLE,iPhone 15,1088.78,2.0,0.012,Credit Card,3.0,True
